COMPANYID,COMPANYNAME,FYEAR,FQUARTER,EPS,fwd_return_30d,revenue_growth,operating_margin,pe_ratio,global_neg_frac,global_pos_frac,global_linear_score,LM_neg_frac,avg_confidence,strong_sentiment_frac,guidance_count,avg_specificity,near_future_frac,far_future_frac,transcript_text,REVENUE_pos,REVENUE_neg,REVENUE_neu,REVENUE_neg_frac,INDUSTRY_MOATS_DRIVERS_pos,INDUSTRY_MOATS_DRIVERS_neg,INDUSTRY_MOATS_DRIVERS_neu,INDUSTRY_MOATS_DRIVERS_neg_frac,EARNING_AND_COSTS_pos,EARNING_AND_COSTS_neg,EARNING_AND_COSTS_neu,EARNING_AND_COSTS_neg_frac,CAP_ALLOCATION_CASH_pos,CAP_ALLOCATION_CASH_neg,CAP_ALLOCATION_CASH_neu,CAP_ALLOCATION_CASH_neg_frac,EXOGENOUS_pos,EXOGENOUS_neg,EXOGENOUS_neu,EXOGENOUS_neg_frac,MANAGEMENT_CULTURE_SUSTAINABILITY_pos,MANAGEMENT_CULTURE_SUSTAINABILITY_neg,MANAGEMENT_CULTURE_SUSTAINABILITY_neu,MANAGEMENT_CULTURE_SUSTAINABILITY_neg_frac,OTHER_CRITERIA_pos,OTHER_CRITERIA_neg,OTHER_CRITERIA_neu,OTHER_CRITERIA_neg_frac,eps_surprise_pct
11,Company_011,2020,2,8.8572,0.02056,-0.0515,0.1585,36.06,0.2564,0.3309,0.0745,0.3842,2.32,0.4501,5,3.83,0.3304,0.1753,Company_011 Q2 2020: Revenue grew -5.2% with margins at 15.8%. Management expects continued improvement ahead.,1,1,3,0.2504,1,1,2,0.3881,2,1,6,0.1869,1,0,3,0.2151,0,0,2,0.3531,4,1,7,0.1513,1,1,2,0.2965,0.005678995619383101
11,Company_011,2020,3,8.9075,-0.012702,0.0178,0.1459,11.22,0.475,0.4254,-0.0497,0.6437,3.24,0.376,7,1.54,0.6364,0.1784,Company_011 Q3 2020: Revenue grew 1.8% with margins at 14.6%. Management expects continued challenges ahead.,2,3,2,0.4426,3,5,1,0.5624,6,5,0,0.5314,6,5,0,0.5623,6,5,1,0.4556,5,7,1,0.5655,1,1,2,0.4212,0.0006735896716250605
11,Company_011,2020,4,8.9135,0.027937,-0.0026,0.0942,24.7,0.2685,0.1992,-0.0693,0.1712,3.66,0.2524,4,3.53,0.6906,0.2112,Company_011 Q4 2020: Revenue grew -0.3% with margins at 9.4%. Management expects continued challenges ahead.,2,2,8,0.2461,2,1,10,0.0961,2,2,7,0.2266,1,2,7,0.2111,1,3,10,0.217,3,1,5,0.1825,1,3,7,0.2758,-0.01703034722611785
11,Company_011,2021,1,8.7617,0.044813,0.0271,0.0746,19.12,0.4154,0.4673,0.052,0.5198,3.78,0.322,1,2.89,0.34,0.2513,Company_011 Q1 2021: Revenue grew 2.7% with margins at 7.5%. Management expects continued improvement ahead.,5,4,0,0.5376,5,3,6,0.2778,1,0,1,0.4119,4,4,2,0.4773,1,1,2,0.4085,3,4,5,0.4117,4,4,3,0.3641,0.00845726285994743
11,Company_011,2021,2,8.8358,-0.021444,0.0254,0.2009,20.25,0.1595,0.2685,0.1091,0.115,2.63,0.3417,7,3.66,0.5605,0.2641,Company_011 Q2 2021: Revenue grew 2.5% with margins at 20.1%. Management expects continued improvement ahead.,0,0,3,0.2275,1,1,5,0.249,1,1,5,0.1525,0,0,2,0.1953,4,2,4,0.2538,5,1,7,0.1125,6,1,7,0.0768,0.10199416012132452
11,Company_011,2021,3,9.737,-0.023485,0.0725,0.1774,18.85,0.3127,0.4471,0.1345,0.3924,2.18,0.332,6,2.09,0.5908,0.1445,Company_011 Q3 2021: Revenue grew 7.3% with margins at 17.7%. Management expects continued improvement ahead.,4,2,3,0.281,4,1,3,0.2331,5,2,2,0.2832,3,2,1,0.367,4,2,2,0.3508,4,4,4,0.3943,1,0,1,0.2751,0.10428263325459583
11,Company_011,2021,4,10.7524,-0.019758,0.0072,0.1545,16.75,0.05,0.477,0.427,0.0,4.31,0.2417,0,0.0,0.4163,0.1244,Company_011 Q4 2021: Revenue grew 0.7% with margins at 15.5%. Management expects continued improvement ahead.,2,0,5,0.0,2,0,3,0.0,4,0,6,0.0,0,0,2,0.0,6,0,8,0.0612,4,0,3,0.0,1,0,1,0.1152,0.07853130463896435
11,Company_011,2022,1,11.5968,-0.029978,0.026,0.1513,19.52,0.2268,0.4806,0.2538,0.3634,3.16,0.376,5,1.92,0.4263,0.1985,Company_011 Q1 2022: Revenue grew 2.6% with margins at 15.1%. Management expects continued improvement ahead.,3,1,4,0.2016,2,1,0,0.3528,1,0,4,0.1087,6,2,4,0.1932,5,1,5,0.1662,0,0,2,0.3216,3,0,2,0.1635,-0.018436120309050848
11,Company_011,2022,2,11.383,-0.027947,0.0396,0.2326,37.73,0.5979,0.3694,-0.2285,0.5283,2.94,0.2855,6,1.56,0.3158,0.1969,Company_011 Q2 2022: Revenue grew 4.0% with margins at 23.3%. Management expects continued challenges ahead.,6,6,1,0.5298,1,2,1,0.7196,2,3,0,0.644,2,4,1,0.6033,0,1,1,0.5606,0,5,3,0.7194,7,6,0,0.5799,0.04404814196608981
11,Company_011,2022,3,11.8844,0.046045,-0.0005,0.1239,9.41,0.2722,0.4892,0.217,0.2043,2.98,0.2666,1,2.68,0.6818,0.0789,Company_011 Q3 2022: Revenue grew -0.0% with margins at 12.4%. Management expects continued improvement ahead.,1,1,1,0.3429,6,0,5,0.0343,5,3,4,0.3251,4,2,8,0.1843,0,0,2,0.3738,3,4,3,0.4749,1,1,2,0.281,0.011123826192319426
11,Company_011,2022,4,12.0166,0.04615,-0.0236,0.1003,8.45,0.4426,0.5574,0.1148,0.3949,2.38,0.2685,3,1.95,0.4626,0.1389,Company_011 Q4 2022: Revenue grew -2.4% with margins at 10.0%. Management expects continued improvement ahead.,6,4,0,0.4473,4,5,3,0.4735,7,5,0,0.4923,1,0,2,0.2901,4,3,0,0.5651,1,0,1,0.3412,2,2,2,0.3492,0.00014979278664508744
11,Company_011,2023,1,12.0184,0.012762,0.0105,0.192,20.39,0.4068,0.3116,-0.0952,0.2423,3.41,0.4212,7,3.68,0.319,0.1464,Company_011 Q1 2023: Revenue grew 1.0% with margins at 19.2%. Management expects continued challenges ahead.,2,2,7,0.2578,2,3,2,0.5547,1,2,3,0.4192,2,3,4,0.3451,5,3,5,0.3029,0,1,2,0.4522,2,3,2,0.4489,0.08167476535978169
11,Company_011,2023,2,13.0,-0.020718,0.042,0.1613,19.95,0.2226,0.4458,0.2232,0.156,4.26,0.467,2,3.54,0.5241,0.1138,Company_011 Q2 2023: Revenue grew 4.2% with margins at 16.1%. Management expects continued improvement ahead.,1,0,3,0.1495,4,1,4,0.1589,0,0,2,0.2976,3,1,4,0.1809,5,2,2,0.25,0,0,2,0.1146,4,0,7,0.0261,0.05793076923076922
11,Company_011,2023,3,13.7531,-0.030203,0.0471,0.1527,11.66,0.4946,0.5054,0.0108,0.4234,3.0,0.1827,6,2.04,0.5863,0.25,Company_011 Q3 2023: Revenue grew 4.7% with margins at 15.3%. Management expects continued improvement ahead.,6,9,0,0.6798,3,2,0,0.4001,6,6,0,0.5549,4,2,2,0.2877,2,2,1,0.4584,1,1,2,0.258,1,1,1,0.5258,0.07890584668183903
11,Company_011,2023,4,14.8383,-0.012996,0.0127,0.1772,13.96,0.2774,0.3994,0.122,0.2269,2.31,0.1554,2,3.61,0.4254,0.2597,Company_011 Q4 2023: Revenue grew 1.3% with margins at 17.7%. Management expects continued improvement ahead.,1,0,2,0.2733,4,0,5,0.0759,2,1,4,0.1584,1,0,4,0.16,7,2,5,0.1898,3,1,2,0.3312,4,3,6,0.2458,-0.009017205475020778
11,Company_011,2024,1,14.7045,0.036536,0.0532,0.2041,9.43,0.6215,0.3785,-0.2429,0.7475,3.89,0.2068,7,3.42,0.4355,0.0939,Company_011 Q1 2024: Revenue grew 5.3% with margins at 20.4%. Management expects continued challenges ahead.,2,5,0,0.7599,5,5,1,0.5083,3,10,1,0.7543,5,5,1,0.4875,5,7,1,0.5485,0,1,1,0.5975,2,6,2,0.6547,0.06732632867489546
11,Company_011,2024,2,15.6945,-0.028164,0.0173,0.1359,29.63,0.288,0.712,0.424,0.3495,3.4,0.4159,6,2.14,0.5375,0.0539,Company_011 Q2 2024: Revenue grew 1.7% with margins at 13.6%. Management expects continued improvement ahead.,7,1,5,0.0818,7,4,0,0.4204,4,1,0,0.2338,1,0,1,0.3123,9,4,1,0.2967,11,3,0,0.2892,2,1,1,0.2776,0.0024467170027717418
11,Company_011,2024,3,15.7329,-0.003255,0.0381,0.2053,19.77,0.4517,0.3444,-0.1074,0.3881,3.48,0.3015,6,3.76,0.511,0.234,Company_011 Q3 2024: Revenue grew 3.8% with margins at 20.5%. Management expects continued challenges ahead.,4,3,7,0.2732,1,2,1,0.5323,0,0,2,0.2627,4,2,2,0.354,3,3,1,0.5246,2,2,3,0.4227,5,4,2,0.4087,-0.009807473510923034
11,Company_011,2024,4,15.5786,0.002357,0.0428,0.1534,14.95,0.5147,0.2597,-0.2549,0.6641,3.79,0.248,6,3.51,0.3736,0.124,Company_011 Q4 2024: Revenue grew 4.3% with margins at 15.3%. Management expects continued challenges ahead.,0,4,6,0.4702,2,2,2,0.3892,0,1,2,0.6476,2,3,2,0.4311,1,6,3,0.6811,3,4,2,0.5338,0,1,2,0.4732,
12,Company_012,2019,1,12.638,-0.005482,0.054,0.1175,23.13,0.394,0.3193,-0.0747,0.3048,3.69,0.4498,4,3.19,0.3796,0.0699,Company_012 Q1 2019: Revenue grew 5.4% with margins at 11.7%. Management expects continued challenges ahead.,5,6,3,0.4875,1,1,2,0.3397,2,3,2,0.4646,4,4,1,0.5075,5,4,2,0.3757,1,1,4,0.2259,2,3,5,0.3958,0.03349422376958374
12,Company_012,2019,2,13.0613,-0.035222,0.0344,0.17,10.13,0.2221,0.7779,0.5557,0.3723,4.44,0.4828,6,3.38,0.6372,0.1675,Company_012 Q2 2019: Revenue grew 3.4% with margins at 17.0%. Management expects continued improvement ahead.,8,1,2,0.1135,3,1,1,0.3001,7,1,0,0.171,9,1,4,0.1283,9,3,0,0.2946,9,3,1,0.2933,2,1,0,0.5208,0.08274827161155475
12,Company_012,2019,3,14.1421,-0.004804,0.0655,0.1416,9.73,0.2095,0.4434,0.2338,0.1903,3.91,0.3814,0,0.0,0.6711,0.1332,Company_012 Q3 2019: Revenue grew 6.6% with margins at 14.2%. Management expects continued improvement ahead.,3,2,2,0.3901,4,0,4,0.0201,4,0,7,0.016,0,0,2,0.3005,4,1,4,0.1963,1,0,2,0.3204,3,2,7,0.2484,-0.06805919912884216
12,Company_012,2019,4,13.1796,-0.034742,0.0448,0.1467,28.57,0.3503,0.3588,0.0085,0.5776,4.23,0.4539,2,3.76,0.4639,0.1812,Company_012 Q4 2019: Revenue grew 4.5% with margins at 14.7%. Management expects continued improvement ahead.,2,3,5,0.3046,2,2,3,0.3971,4,2,6,0.1867,2,2,8,0.174,6,6,2,0.4793,3,3,5,0.2763,2,2,5,0.3001,0.10663449573583418
12,Company_012,2020,1,14.585,0.036293,0.0248,0.1272,8.54,0.3715,0.6285,0.2569,0.5019,3.55,0.1252,5,2.07,0.3885,0.0904,Company_012 Q1 2020: Revenue grew 2.5% with margins at 12.7%. Management expects continued improvement ahead.,7,3,3,0.2589,6,4,2,0.3985,3,2,2,0.4127,2,1,1,0.4071,3,2,0,0.4224,1,1,2,0.3445,6,4,0,0.411,0.042673980116558034
12,Company_012,2020,2,15.2074,-0.00486,0.059,0.108,11.01,0.293,0.3393,0.0463,0.3623,3.89,0.1082,0,0.0,0.5732,0.2109,Company_012 Q2 2020: Revenue grew 5.9% with margins at 10.8%. Management expects continued improvement ahead.,0,0,2,0.4063,2,2,4,0.3575,3,1,6,0.1201,1,1,3,0.2975,1,0,2,0.1453,1,1,2,0.3397,0,0,2,0.2197,-0.0008416954903534047
12,Company_012,2020,3,15.1946,-0.04987,0.0279,0.1128,21.89,0.1448,0.3553,0.2105,0.4523,2.33,0.2821,4,3.04,0.4897,0.1479,Company_012 Q3 2020: Revenue grew 2.8% with margins at 11.3%. Management expects continued improvement ahead.,2,1,7,0.1303,2,1,6,0.1775,4,1,9,0.1266,4,2,7,0.2248,4,1,8,0.0814,3,1,4,0.1378,1,0,4,0.0646,0.02602898398115121
12,Company_012,2020,4,15.5901,-0.032047,0.0086,0.1973,8.59,0.2074,0.05,-0.1574,0.1834,4.22,0.1908,2,3.36,0.6943,0.2168,Company_012 Q4 2020: Revenue grew 0.9% with margins at 19.7%. Management expects continued challenges ahead.,0,1,9,0.1937,0,0,4,0.2134,2,1,6,0.1241,0,1,10,0.0971,0,0,9,0.078,0,0,5,0.067,0,2,12,0.1647,0.07944785472832129
12,Company_012,2021,1,16.8287,-0.022132,0.041,0.1974,14.2,0.1499,0.468,0.3181,0.1533,2.65,0.305,4,2.97,0.5591,0.1629,Company_012 Q1 2021: Revenue grew 4.1% with margins at 19.7%. Management expects continued improvement ahead.,2,0,3,0.1265,3,1,4,0.2112,3,0,2,0.133,5,2,7,0.1682,6,0,8,0.0227,1,0,3,0.1769,3,1,5,0.1988,0.056766119783465005
12,Company_012,2021,2,17.784,0.023185,0.1216,0.1314,34.57,0.0769,0.4071,0.3303,0.1298,2.9,0.2722,1,3.99,0.4823,0.2372,Company_012 Q2 2021: Revenue grew 12.2% with margins at 13.1%. Management expects continued improvement ahead.,5,0,5,0.0,1,0,2,0.0,5,0,7,0.0621,4,0,10,0.0516,1,0,1,0.0,5,2,6,0.1993,5,0,6,0.0273,0.025320512820512942
12,Company_012,2021,3,18.2343,-0.012902,0.0313,0.1801,21.67,0.3678,0.4484,0.0806,0.1994,3.39,0.1321,0,0.0,0.3763,0.1882,Company_012 Q3 2021: Revenue grew 3.1% with margins at 18.0%. Management expects continued improvement ahead.,4,4,4,0.3852,0,1,2,0.4819,1,0,1,0.4201,3,2,3,0.3253,2,1,1,0.4473,5,4,5,0.3011,6,5,2,0.4146,0.06988477758948795
12,Company_012,2021,4,19.5086,0.014868,0.0325,0.1051,32.48,0.1277,0.3923,0.2646,0.427,3.18,0.2269,4,3.47,0.4508,0.0751,Company_012 Q4 2021: Revenue grew 3.2% with margins at 10.5%. Management expects continued improvement ahead.,4,0,7,0.0,1,0,3,0.1959,1,0,2,0.0086,3,0,8,0.0733,3,0,8,0.0,3,1,5,0.148,1,0,4,0.1728,-0.03135540223286153
12,Company_012,2022,1,18.8969,0.014594,0.0019,0.2444,17.18,0.5242,0.3345,-0.1897,0.4243,4.42,0.3435,2,1.99,0.6892,0.0883,Company_012 Q1 2022: Revenue grew 0.2% with margins at 24.4%. Management expects continued challenges ahead.,2,8,3,0.6505,4,5,4,0.3934,1,1,1,0.524,4,8,1,0.6603,6,5,1,0.4449,2,3,1,0.5171,3,6,0,0.734,0.03976842762569523
12,Company_012,2022,2,19.6484,0.021874,0.0389,0.2593,37.05,0.1161,0.2383,0.1223,0.0382,2.91,0.2149,6,2.58,0.3577,0.2557,Company_012 Q2 2022: Revenue grew 3.9% with margins at 25.9%. Management expects continued improvement ahead.,4,2,8,0.1504,1,0,4,0.1802,3,0,8,0.0745,1,1,5,0.2052,1,0,4,0.0154,1,0,6,0.0,2,1,5,0.182,0.05614706540990621
12,Company_012,2022,3,20.7516,0.020574,0.0355,0.2802,35.3,0.2066,0.3352,0.1286,0.3236,4.01,0.1529,2,2.65,0.6641,0.1317,Company_012 Q3 2022: Revenue grew 3.5% with margins at 28.0%. Management expects continued improvement ahead.,2,1,7,0.1167,5,1,4,0.1793,3,2,6,0.2701,6,2,6,0.1892,3,3,8,0.2317,4,1,1,0.2782,2,1,6,0.1656,0.056863085256076626
12,Company_012,2022,4,21.9316,0.069752,0.0343,0.1595,16.1,0.3498,0.5346,0.1848,0.1289,4.02,0.1669,4,2.61,0.5588,0.1735,Company_012 Q4 2022: Revenue grew 3.4% with margins at 15.9%. Management expects continued improvement ahead.,2,2,2,0.4348,4,2,5,0.1977,8,5,0,0.4555,7,5,2,0.4246,1,0,1,0.2235,4,2,4,0.264,3,2,3,0.355,-0.003912163271261513
12,Company_012,2023,1,21.8458,0.04718,0.0246,0.2069,27.94,0.4654,0.5346,0.0692,0.4131,3.24,0.1845,6,2.59,0.4608,0.1939,Company_012 Q1 2023: Revenue grew 2.5% with margins at 20.7%. Management expects continued improvement ahead.,4,4,0,0.6628,7,6,0,0.4869,4,3,0,0.5349,1,1,1,0.5485,6,6,1,0.4782,7,6,0,0.4754,2,2,1,0.4896,0.032189253769603264
12,Company_012,2023,2,22.549,-0.017362,0.077,0.1371,8.32,0.426,0.2546,-0.1713,0.4088,3.69,0.2909,3,1.69,0.6583,0.2507,Company_012 Q2 2023: Revenue grew 7.7% with margins at 13.7%. Management expects continued challenges ahead.,0,1,2,0.4284,3,7,4,0.5067,3,5,6,0.4016,0,1,2,0.4391,0,1,2,0.4972,3,2,7,0.2201,0,0,2,0.4,0.05015743491950864
12,Company_012,2023,3,23.68,0.008059,0.0039,0.1891,35.98,0.1601,0.6631,0.503,0.0436,2.34,0.1691,3,1.52,0.3439,0.1933,Company_012 Q3 2023: Revenue grew 0.4% with margins at 18.9%. Management expects continued improvement ahead.,7,2,3,0.2213,3,0,2,0.0571,8,2,4,0.1544,1,0,2,0.0353,4,1,2,0.2089,9,3,2,0.2169,7,1,2,0.1297,0.07002956081081084
12,Company_012,2023,4,25.3383,-0.021923,0.0652,0.1591,34.46,0.3029,0.5627,0.2598,0.1353,4.11,0.3277,4,3.0,0.3723,0.1852,Company_012 Q4 2023: Revenue grew 6.5% with margins at 15.9%. Management expects continued improvement ahead.,5,1,3,0.2034,4,1,1,0.2343,3,1,1,0.3399,6,2,4,0.1872,7,4,1,0.358,5,3,1,0.381,4,2,1,0.3197,0.016232343922046887
12,Company_012,2024,1,25.7496,-0.007586,0.0509,0.1915,22.06,0.4287,0.5218,0.0931,0.49,2.74,0.2824,0,0.0,0.6387,0.1271,Company_012 Q1 2024: Revenue grew 5.1% with margins at 19.2%. Management expects continued improvement ahead.,9,6,0,0.4382,4,6,1,0.6137,3,4,1,0.5104,4,2,3,0.2625,5,4,3,0.3737,3,1,1,0.3886,3,3,1,0.4889,0.05237362910491804
12,Company_012,2024,2,27.0982,0.004348,0.0752,0.0939,15.39,0.2828,0.433,0.1502,0.3217,3.27,0.4551,2,3.63,0.3662,0.2328,Company_012 Q2 2024: Revenue grew 7.5% with margins at 9.4%. Management expects continued improvement ahead.,1,1,3,0.3009,0,0,2,0.3222,2,0,4,0.1516,1,1,2,0.2733,2,3,3,0.3777,1,0,2,0.316,4,2,4,0.2698,0.024274675070668966
12,Company_012,2024,3,27.756,-0.022283,0.0746,0.1709,13.84,0.2866,0.407,0.1204,0.485,3.88,0.2356,0,0.0,0.3744,0.2836,Company_012 Q3 2024: Revenue grew 7.5% with margins at 17.1%. Management expects continued improvement ahead.,1,0,2,0.1811,3,1,5,0.1657,2,0,4,0.1324,0,0,2,0.4439,3,4,7,0.3019,2,1,3,0.2488,4,3,4,0.2824,0.021444012105490646
12,Company_012,2024,4,28.3512,0.055004,0.0829,0.1239,12.18,0.2184,0.2745,0.0562,0.3472,2.43,0.2364,5,2.13,0.3074,0.2248,Company_012 Q4 2024: Revenue grew 8.3% with margins at 12.4%. Management expects continued improvement ahead.,1,1,4,0.2503,0,1,6,0.2237,1,0,4,0.1878,0,0,3,0.276,4,3,5,0.2777,4,2,5,0.2189,1,1,8,0.103,
13,Company_013,2019,1,9.6423,0.03656,0.0589,0.1529,33.49,0.2727,0.428,0.1553,0.1668,2.11,0.3268,5,3.13,0.4901,0.2637,Company_013 Q1 2019: Revenue grew 5.9% with margins at 15.3%. Management expects continued improvement ahead.,1,0,3,0.2213,5,4,2,0.4441,2,0,4,0.1426,2,1,1,0.3365,1,1,3,0.3211,1,0,3,0.1874,3,1,1,0.2787,0.016106115760762332
13,Company_013,2019,2,9.7976,0.01644,0.0577,0.1207,28.66,0.3372,0.2951,-0.0422,0.3386,4.12,0.2889,1,3.06,0.5341,0.1202,Company_013 Q2 2019: Revenue grew 5.8% with margins at 12.1%. Management expects continued challenges ahead.,0,0,3,0.298,1,2,3,0.4458,3,7,4,0.5224,2,1,2,0.2429,1,1,1,0.3853,1,4,4,0.4587,2,3,5,0.3268,0.06245407038458402
13,Company_013,2019,3,10.4095,-0.040553,0.1089,0.0789,23.16,0.6296,0.0788,-0.5508,0.6909,3.04,0.4369,2,1.95,0.4734,0.2517,Company_013 Q3 2019: Revenue grew 10.9% with margins at 7.9%. Management expects continued challenges ahead.,0,2,3,0.5596,0,1,3,0.4958,0,2,3,0.5979,0,7,4,0.7074,2,7,4,0.586,0,5,5,0.5888,2,7,2,0.6893,0.10767087756376396
13,Company_013,2019,4,11.5303,-0.043097,0.1202,0.2073,17.95,0.2218,0.5005,0.2787,0.2144,2.8,0.2358,2,3.56,0.4407,0.2765,Company_013 Q4 2019: Revenue grew 12.0% with margins at 20.7%. Management expects continued improvement ahead.,1,1,1,0.4474,4,5,4,0.4366,0,0,3,0.3132,3,1,3,0.1646,2,1,2,0.3408,4,1,7,0.1381,1,0,2,0.1675,0.07836743189682828
13,Company_013,2020,1,12.4339,0.002419,0.0453,0.2073,27.67,0.3027,0.227,-0.0757,0.1657,4.12,0.2921,0,0.0,0.6343,0.2388,Company_013 Q1 2020: Revenue grew 4.5% with margins at 20.7%. Management expects continued challenges ahead.,4,4,6,0.3511,6,1,5,0.124,0,2,6,0.3274,0,0,2,0.2328,2,3,4,0.4223,0,2,3,0.4181,5,4,4,0.3823,-0.005042665615776187
13,Company_013,2020,2,12.3712,-0.011225,-0.013,0.0928,26.13,0.5805,0.4195,-0.1611,0.5418,2.37,0.2877,5,3.27,0.4957,0.0977,Company_013 Q2 2020: Revenue grew -1.3% with margins at 9.3%. Management expects continued challenges ahead.,1,2,1,0.6724,4,7,0,0.6635,2,2,0,0.5669,4,6,0,0.6132,3,4,1,0.5468,3,5,3,0.5444,0,1,1,0.5904,-0.020636639937920337
13,Company_013,2020,3,12.1159,0.089598,0.0339,0.1354,16.7,0.4663,0.1926,-0.2737,0.3961,3.8,0.1194,6,1.73,0.3197,0.1337,Company_013 Q3 2020: Revenue grew 3.4% with margins at 13.5%. Management expects continued challenges ahead.,1,2,4,0.39,3,8,3,0.6407,3,3,4,0.3786,0,3,4,0.4562,0,1,2,0.3495,2,2,2,0.4921,0,4,4,0.5752,0.06000379666388798
13,Company_013,2020,4,12.8429,0.014628,0.101,0.1951,23.06,0.486,0.462,-0.024,0.4166,2.53,0.3147,7,3.25,0.6305,0.2328,Company_013 Q4 2020: Revenue grew 10.1% with margins at 19.5%. Management expects continued challenges ahead.,2,2,1,0.4627,3,3,2,0.4729,6,5,2,0.4564,3,4,2,0.4621,3,1,1,0.3678,2,2,0,0.5656,9,6,0,0.4688,0.03731244500852615
13,Company_013,2021,1,13.3221,-0.015524,0.082,0.1699,38.37,0.5519,0.2811,-0.2708,0.291,4.35,0.2529,4,2.27,0.66,0.222,Company_013 Q1 2021: Revenue grew 8.2% with margins at 17.0%. Management expects continued challenges ahead.,1,2,1,0.5684,0,0,2,0.2755,2,5,3,0.5455,2,5,3,0.5946,1,4,1,0.7148,0,2,2,0.6954,4,5,2,0.5176,0.10349719638795685
13,Company_013,2021,2,14.7009,0.024867,0.0968,0.0537,26.98,0.5498,0.4502,-0.0997,0.6266,2.93,0.212,7,3.11,0.3123,0.231,Company_013 Q2 2021: Revenue grew 9.7% with margins at 5.4%. Management expects continued challenges ahead.,0,1,2,0.5117,3,4,0,0.6818,4,3,1,0.4149,5,7,0,0.6686,0,1,1,0.5008,4,3,4,0.3484,3,3,2,0.4031,0.06779176785094783
13,Company_013,2021,3,15.6975,0.00316,0.0592,0.1363,9.68,0.1656,0.5423,0.3767,0.2426,3.07,0.4727,2,1.66,0.4606,0.2412,Company_013 Q3 2021: Revenue grew 5.9% with margins at 13.6%. Management expects continued improvement ahead.,9,3,1,0.2899,4,1,4,0.1121,2,0,3,0.1274,5,2,2,0.249,2,2,3,0.3166,7,0,7,0.0052,3,0,3,0.1586,0.07049530179964952
13,Company_013,2021,4,16.8041,-0.004031,0.0356,0.0855,27.06,0.4167,0.5833,0.1666,0.5709,4.43,0.4932,0,0.0,0.6607,0.1321,Company_013 Q4 2021: Revenue grew 3.6% with margins at 8.6%. Management expects continued improvement ahead.,1,0,1,0.3521,9,5,0,0.3885,7,5,0,0.4635,5,1,1,0.2801,8,6,0,0.4673,9,5,0,0.3834,3,1,2,0.2966,0.034372563838587035
13,Company_013,2022,1,17.3817,-0.030685,0.0928,0.1571,9.52,0.2077,0.2587,0.051,0.0824,3.53,0.1902,4,2.29,0.5215,0.2327,Company_013 Q1 2022: Revenue grew 9.3% with margins at 15.7%. Management expects continued improvement ahead.,0,2,6,0.2956,1,3,9,0.2637,2,0,5,0.102,5,3,6,0.2166,1,1,6,0.2209,1,1,6,0.1653,1,1,5,0.2526,0.015942053999321172
13,Company_013,2022,2,17.6588,-0.005279,0.1121,0.182,35.54,0.3314,0.2322,-0.0992,0.5555,2.03,0.3738,0,0.0,0.6781,0.1284,Company_013 Q2 2022: Revenue grew 11.2% with margins at 18.2%. Management expects continued challenges ahead.,0,1,2,0.3957,1,1,3,0.3014,3,6,4,0.4643,1,2,6,0.3194,0,3,8,0.3491,0,1,3,0.4108,0,1,5,0.3131,0.041911115138061575
13,Company_013,2022,3,18.3989,0.027558,0.0883,0.1657,38.98,0.3201,0.4277,0.1076,0.3108,2.8,0.1149,1,2.57,0.6034,0.143,Company_013 Q3 2022: Revenue grew 8.8% with margins at 16.6%. Management expects continued improvement ahead.,0,0,2,0.3534,1,0,2,0.0,4,4,4,0.3485,5,6,1,0.5015,1,1,2,0.3662,5,6,3,0.4386,1,0,1,0.2902,0.047905037801172855
13,Company_013,2022,4,19.2803,0.029704,0.1007,0.0678,21.96,0.213,0.4461,0.2331,0.3103,4.45,0.2425,4,1.92,0.561,0.203,Company_013 Q4 2022: Revenue grew 10.1% with margins at 6.8%. Management expects continued improvement ahead.,1,0,2,0.2079,2,1,3,0.1907,1,0,1,0.2254,6,2,5,0.2,1,0,2,0.1973,2,1,4,0.1516,3,0,6,0.061,0.09556386570748386
13,Company_013,2023,1,21.1228,0.053828,0.0947,0.1594,30.53,0.4531,0.5469,0.0938,0.4337,2.65,0.4768,3,3.24,0.3318,0.1986,Company_013 Q1 2023: Revenue grew 9.5% with margins at 15.9%. Management expects continued improvement ahead.,3,5,2,0.503,5,4,1,0.4462,3,3,0,0.5701,7,4,0,0.4329,6,2,3,0.201,5,3,2,0.38,6,4,2,0.3921,0.009316946616925769
13,Company_013,2023,2,21.3196,-0.02494,-0.0045,0.1927,28.74,0.4737,0.2763,-0.1974,0.3609,2.91,0.1922,3,3.76,0.6477,0.1094,Company_013 Q2 2023: Revenue grew -0.5% with margins at 19.3%. Management expects continued challenges ahead.,5,3,6,0.2635,2,2,3,0.4165,1,2,2,0.4588,1,4,3,0.5697,1,3,5,0.4061,1,1,7,0.1915,2,5,1,0.6413,0.03958798476519248
13,Company_013,2023,3,22.1636,-0.001192,0.0248,0.1617,25.5,0.5376,0.2216,-0.316,0.4696,2.13,0.2594,5,2.65,0.5788,0.2994,Company_013 Q3 2023: Revenue grew 2.5% with margins at 16.2%. Management expects continued challenges ahead.,3,5,4,0.4345,3,6,5,0.4479,1,2,2,0.4408,0,7,5,0.6462,0,1,2,0.636,0,6,8,0.431,3,7,4,0.5455,0.12247559060802402
